traffic_load,method,reward_mean,reward_std,throughput_mean,throughput_std,latency_mean,latency_std,jitter_mean,jitter_std,plr_mean,plr_std
low,D3QN,297.5105861755357,12.90844278651738,47.53474404761905,2.2178831587389225,51.158235124351684,17.138594496351015,26.16301253839108,7.91707712837531,31.996268936279016,2.3451113883165804
low,PPO,259.1472950013516,2.0258219803134274,49.26498214285714,0.41670462416393067,0.5232426752508583,0.019190137020086578,0.13597440850546944,0.1028139559409491,37.254421256470025,0.4325024164733236
low,Baseline,252.91422020582013,2.8092351968178115,46.636803571428565,0.6261615572774122,0.7063358812031584,0.14846988844940098,0.3726200324733988,0.1925972179410513,37.24442125647003,0.4276424874745089
medium,D3QN,249.50855020914997,63.25385747283889,43.059884074259074,6.5910130029758935,41.523722080468715,31.90803389270084,18.625782217887313,12.325546953138698,48.814075356267,5.326272490177053
medium,PPO,247.084917302416,1.2754616655908388,48.79534613997114,0.3559636660959569,0.5570628540634199,0.05158714118010982,0.22202546361094572,0.14453035024207114,45.030839161763666,0.09838449262328088
medium,Baseline,169.25603560931665,1.9985647975787193,41.82950450937951,0.45412017621755807,5.082027253254997,0.12742913858927998,1.0283412053326186,0.18041804597768765,52.561053586473896,0.5737934075135143
high,D3QN,164.9248447208931,8.99131881985569,30.356998722682544,0.45207679336221285,81.82646877609112,5.115166794025825,33.10237236149944,5.1982797531088405,63.664958878888285,0.655598327993326
high,PPO,193.26778801579616,10.477640476037203,45.357868943148354,0.6541907617741348,3.7558810529093876,0.6017415615945526,1.8435557388253634,0.2470314923330786,48.800780330663926,0.8502256634306968
high,Baseline,150.32085231569596,1.100979424049538,35.724883256857524,0.48640344146012604,5.314281068627025,0.04072836902473477,0.7761953951390592,0.08900854929183338,61.96855886153615,0.4667317057610203
